study,case,h,eta,seed,arm,status,censored,failure_step,failure_message,B0,B1,E2,K_modes,K_tightened,Linf_rel,delta_nom,delta_real,eps_abs,forward_residual,gate_eps_floor,gate_tightened,mass_change_rel,mass_error_rel,mass_reconstruction,max_abs_score,min_raw_density,min_reconstruction,min_regularized_denominator,negative_fraction,negative_mass_removed,tightened_max_change,tv_reconstruction,tv_reference
noise_paired,C1,0.01,0.001,4,R,completed,False,,,8.054057401018286e-14,6.56528800861915e-11,0.7341207254596929,255,273,1.4913473712225913,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.07728710987150257,True,True,0.0,5.551689750542528e-16,0.9998964950415876,163.23183636774112,0.18220474967017186,0.030980364873206212,0.18220475966913682,0.0,0.0,1.469113450743219e-10,73.55425498069425,2.9999151839096183
noise_paired,C1,0.014,0.001,4,R,completed,False,,,5.731200696256887e-14,3.337184721533887e-11,0.6496607863307476,182,195,1.355401589482837,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.06967121672080716,True,True,0.0,2.2206759002170114e-16,0.999896495041588,100.45387869787469,0.2907603682204888,0.04801406532763908,0.2907603782194537,0.0,0.0,3.8117874665573135e-11,49.834871952483695,2.9999151839096183
noise_paired,C1,0.02,0.001,4,R,completed,False,,,4.5272803111197056e-14,1.8420512415527965e-11,0.6201565700004104,127,136,0.9422086933447013,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.05276920226558937,True,True,0.0,3.331013850325517e-16,0.9998964950415878,82.89819804260289,0.14806985409106477,0.047763068502756245,0.14806986409002973,0.0,0.0,1.2530308220247819e-11,34.65644150269292,2.9999151839096183
noise_paired,C1,0.028,0.001,4,R,completed,False,,,2.3491250873993384e-14,6.860168757603737e-12,0.31813470917839365,91,98,0.48503403537989354,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.011643827108658484,True,True,0.0,2.2206759002170114e-16,0.999896495041588,55.45194580027469,0.15563077049321905,0.11176556488970901,0.155630780492184,0.0,0.0,3.628069050982683e-15,13.84585393281774,2.9999151839096183
noise_paired,C1,0.04,0.001,4,R,completed,False,,,2.81948690296148e-14,5.718981991864021e-12,0.04360179087904436,63,68,0.05615478466045827,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.01811442722387086,True,True,0.0,2.2206759002170114e-16,0.999896495041588,4.6251695718873655,0.5821104341054383,0.5818186300292191,0.5821104441044033,0.0,0.0,2.584462073870109e-16,2.610649980640276,2.9999151839096183
noise_paired,C1,0.005,0.001,4,P,completed,False,,,1.5164398614373657e-13,2.474528745905224e-10,0.763970760366645,511,547,1.4541723280754488,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.08305116347281716,True,True,0.0,5.551689750542528e-16,0.9998964950415876,343.1874964073309,0.1497594334622151,0.006607233287380776,0.14975944346118006,0.0,0.0,4.9564210907871676e-11,147.38525549496984,2.9999151839096183
noise_paired,C1,0.007,0.001,4,P,completed,False,,,1.0543485126066566e-13,1.2293948695511838e-10,0.7962721559813228,365,391,2.0035022127894724,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.08248213263731899,True,True,0.0,3.331013850325517e-16,0.9998964950415878,255.9779131607442,0.1801336978250826,0.00012168074525376049,0.18013370782404756,0.0,0.0,8.252412147971867e-12,105.29693272552214,2.9999151839096183
noise_paired,C1,0.01,0.001,4,P,completed,False,,,8.054057401018286e-14,6.56528800861915e-11,0.7341207254596929,255,273,1.4913473712225913,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.07728710987150257,True,True,0.0,5.551689750542528e-16,0.9998964950415876,163.23183636774112,0.18220474967017186,0.030980364873206212,0.18220475966913682,0.0,0.0,1.469113450743219e-10,73.55425498069425,2.9999151839096183
noise_paired,C1,0.014,0.001,4,P,completed,False,,,5.731200696256887e-14,3.337184721533887e-11,0.6496607863307476,182,195,1.355401589482837,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.06967121672080716,True,True,0.0,2.2206759002170114e-16,0.999896495041588,100.45387869787469,0.2907603682204888,0.04801406532763908,0.2907603782194537,0.0,0.0,3.8117874665573135e-11,49.834871952483695,2.9999151839096183
noise_paired,C1,0.02,0.001,4,P,completed,False,,,4.5272803111197056e-14,1.8420512415527965e-11,0.6201565700004104,127,136,0.9422086933447013,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.05276920226558937,True,True,0.0,3.331013850325517e-16,0.9998964950415878,82.89819804260289,0.14806985409106477,0.047763068502756245,0.14806986409002973,0.0,0.0,1.2530308220247819e-11,34.65644150269292,2.9999151839096183
noise_paired,C1,0.028,0.001,4,P,completed,False,,,2.3491250873993384e-14,6.860168757603737e-12,0.31813470917839365,91,98,0.48503403537989354,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.011643827108658484,True,True,0.0,2.2206759002170114e-16,0.999896495041588,55.45194580027469,0.15563077049321905,0.11176556488970901,0.155630780492184,0.0,0.0,3.628069050982683e-15,13.84585393281774,2.9999151839096183
noise_paired,C1,0.04,0.001,4,P,completed,False,,,2.81948690296148e-14,5.718981991864021e-12,0.04360179087904436,63,68,0.05615478466045827,0.001193256754864713,0.0011445580748432355,9.998964950415882e-09,0.01811442722387086,True,True,0.0,2.2206759002170114e-16,0.999896495041588,4.6251695718873655,0.5821104341054383,0.5818186300292191,0.5821104441044033,0.0,0.0,2.584462073870109e-16,2.610649980640276,2.9999151839096183
noise_paired,C1,0.005,0.001,5,R,completed,False,,,1.5166404777118822e-13,2.474856111830383e-10,0.7789230085750967,511,547,1.4726951742870344,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.08278209787400656,True,True,0.0,4.4407643128487215e-16,1.0000287755987267,358.1646683330489,0.10523492215403218,0.01046257554170904,0.10523493215431994,0.0,0.0,4.8575873513868395e-11,146.35203720070578,2.9999151839096183
noise_paired,C1,0.007,0.001,5,R,completed,False,,,1.054487996852633e-13,1.229557511423711e-10,0.7368408637761013,365,391,1.4646076034682762,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.08164527190200398,True,True,0.0,4.4407643128487215e-16,1.0000287755987258,232.16112761516396,0.21571419466885744,0.003641248919338924,0.2157142046691452,0.0,0.0,1.4200413536983318e-11,101.63813558461035,2.9999151839096183
noise_paired,C1,0.01,0.001,5,R,completed,False,,,8.055122906503616e-14,6.56615655847392e-11,0.6793485707047223,255,273,1.1730711877056095,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.07827141661742557,True,True,0.0,4.4407643128487215e-16,1.0000287755987258,178.09127162865542,0.127881891036827,0.0544843960121002,0.12788190103711478,0.0,0.0,1.8202190253420767e-10,72.83578151228542,2.9999151839096183
noise_paired,C1,0.014,0.001,5,R,completed,False,,,5.731958901156025e-14,3.337626211884565e-11,0.6209103562026161,182,195,0.9726388721404068,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.07166992173963513,True,True,0.0,0.0,1.0000287755987263,118.33841578702538,0.19884041111847106,0.060361769083451144,0.19884042111875883,0.0,0.0,7.792662910349122e-11,50.733237247473156,2.9999151839096183
noise_paired,C1,0.02,0.001,5,R,completed,False,,,4.5278792442741323e-14,1.842294934340718e-11,0.530787470513359,127,136,1.229811022614633,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.047402212746838736,True,True,0.0,2.2203821564243607e-16,1.000028775598726,78.55871400222799,0.170090738657251,0.08000752285801349,0.17009074865753876,0.0,0.0,9.994670609560576e-13,31.384980348664847,2.9999151839096183
noise_paired,C1,0.028,0.001,5,R,completed,False,,,2.349435863141517e-14,6.861076318486106e-12,0.30477015073534686,91,98,0.41798065753288866,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.012117286914353377,True,True,0.0,0.0,1.0000287755987263,46.82821723144519,0.16393538263245122,0.1318841700595229,0.16393539263273899,0.0,0.0,4.555226846020118e-15,13.509937581503252,2.9999151839096183
noise_paired,C1,0.04,0.001,5,R,completed,False,,,2.8198599048673944e-14,5.719738580298821e-12,0.04371178044843682,63,68,0.05538323406874879,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.018118473846251693,True,True,0.0,0.0,1.0000287755987263,4.507481946368007,0.5780689334690785,0.577782489364661,0.5780689434693662,0.0,0.0,2.5655572041074346e-16,2.5971103092110663,2.9999151839096183
noise_paired,C1,0.005,0.001,5,P,completed,False,,,1.5166404777118822e-13,2.474856111830383e-10,0.7789230085750967,511,547,1.4726951742870344,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.08278209787400656,True,True,0.0,4.4407643128487215e-16,1.0000287755987267,358.1646683330489,0.10523492215403218,0.01046257554170904,0.10523493215431994,0.0,0.0,4.8575873513868395e-11,146.35203720070578,2.9999151839096183
noise_paired,C1,0.007,0.001,5,P,completed,False,,,1.054487996852633e-13,1.229557511423711e-10,0.7368408637761013,365,391,1.4646076034682762,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.08164527190200398,True,True,0.0,4.4407643128487215e-16,1.0000287755987258,232.16112761516396,0.21571419466885744,0.003641248919338924,0.2157142046691452,0.0,0.0,1.4200413536983318e-11,101.63813558461035,2.9999151839096183
noise_paired,C1,0.01,0.001,5,P,completed,False,,,8.055122906503616e-14,6.56615655847392e-11,0.6793485707047223,255,273,1.1730711877056095,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.07827141661742557,True,True,0.0,4.4407643128487215e-16,1.0000287755987258,178.09127162865542,0.127881891036827,0.0544843960121002,0.12788190103711478,0.0,0.0,1.8202190253420767e-10,72.83578151228542,2.9999151839096183
noise_paired,C1,0.014,0.001,5,P,completed,False,,,5.731958901156025e-14,3.337626211884565e-11,0.6209103562026161,182,195,0.9726388721404068,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.07166992173963513,True,True,0.0,0.0,1.0000287755987263,118.33841578702538,0.19884041111847106,0.060361769083451144,0.19884042111875883,0.0,0.0,7.792662910349122e-11,50.733237247473156,2.9999151839096183
noise_paired,C1,0.02,0.001,5,P,completed,False,,,4.5278792442741323e-14,1.842294934340718e-11,0.530787470513359,127,136,1.229811022614633,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.047402212746838736,True,True,0.0,2.2203821564243607e-16,1.000028775598726,78.55871400222799,0.170090738657251,0.08000752285801349,0.17009074865753876,0.0,0.0,9.994670609560576e-13,31.384980348664847,2.9999151839096183
noise_paired,C1,0.028,0.001,5,P,completed,False,,,2.349435863141517e-14,6.861076318486106e-12,0.30477015073534686,91,98,0.41798065753288866,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.012117286914353377,True,True,0.0,0.0,1.0000287755987263,46.82821723144519,0.16393538263245122,0.1318841700595229,0.16393539263273899,0.0,0.0,4.555226846020118e-15,13.509937581503252,2.9999151839096183
noise_paired,C1,0.04,0.001,5,P,completed,False,,,2.8198599048673944e-14,5.719738580298821e-12,0.04371178044843682,63,68,0.05538323406874879,0.0011931019736091634,0.0012151684270466905,1.0000287755987262e-08,0.018118473846251693,True,True,0.0,0.0,1.0000287755987263,4.507481946368007,0.5780689334690785,0.577782489364661,0.5780689434693662,0.0,0.0,2.5655572041074346e-16,2.5971103092110663,2.9999151839096183
noise_paired,C1,0.005,0.001,6,R,completed,False,,,1.5165342759080495e-13,2.474682811574215e-10,0.7944413872409827,511,547,1.7197061119459485,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.0833904160285528,True,True,0.0,4.441075296377358e-16,0.9999587492072293,311.1135367438194,0.1886742282159276,0.0013321807617379111,0.1886742382155151,0.0,0.0,2.226924677841551e-11,146.67566894473617,2.9999151839096183
noise_paired,C1,0.007,0.001,6,R,completed,False,,,1.0544141569881223e-13,1.2294714124255978e-10,0.7325626120953239,365,391,2.2280001898578408,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.08140306293134209,True,True,0.0,4.441075296377358e-16,0.9999587492072293,240.85957482420983,0.16716567983661745,0.0007065221574455993,0.16716568983620494,0.0,0.0,1.0515449125042752e-11,102.87069616428057,2.9999151839096183
noise_paired,C1,0.01,0.001,6,R,completed,False,,,8.054558851544425e-14,6.565696767454884e-11,0.7478670066258621,255,273,1.4638666707430785,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.07712584118664238,True,True,0.0,4.441075296377358e-16,0.9999587492072293,178.94071504431253,0.13929180957704035,0.0034123625773407884,0.13929181957662784,0.0,0.0,1.0420717985519664e-10,72.92136707610152,2.9999151839096183
noise_paired,C1,0.014,0.001,6,R,completed,False,,,5.731557524307825e-14,3.3373924966900744e-11,0.6617564111139049,182,195,1.1995783292203235,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.06769700109986393,True,True,0.0,3.3308064722830187e-16,0.9999587492072292,113.86239131827331,0.18548744035513465,0.04133707795917807,0.18548745035472214,0.0,0.0,9.08183834591807e-12,50.42981558427975,2.9999151839096183
noise_paired,C1,0.02,0.001,6,R,completed,False,,,4.527562182353166e-14,1.842165928786604e-11,0.5770474585885217,127,136,1.033870812221912,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.04610776432042861,True,True,0.0,4.441075296377358e-16,0.9999587492072293,75.58855931520753,0.2001608912619689,0.06353868366833004,0.2001609012615564,0.0,0.0,1.764068800650603e-13,31.310321990803253,2.9999151839096183
noise_paired,C1,0.028,0.001,6,R,completed,False,,,2.3492713453600644e-14,6.860595875894757e-12,0.32457420470110804,91,98,0.5128271539669448,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.014158264550931323,True,True,0.0,4.441075296377358e-16,0.9999587492072293,36.49029617671017,0.2670877583640844,0.26475122927781136,0.2670877683636719,0.0,0.0,2.1174846054060762e-15,14.536601902260044,2.9999151839096183
noise_paired,C1,0.04,0.001,6,R,completed,False,,,2.8196624459357272e-14,5.719338059170969e-12,0.043942616060264485,63,68,0.05934465338427548,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.018130238670368757,True,True,0.0,3.3308064722830187e-16,0.9999587492072292,4.6057870052653,0.5818497940005208,0.5815549112195331,0.5818498040001083,0.0,0.0,2.533079362594893e-16,2.5891578456944835,2.9999151839096183
noise_paired,C1,0.005,0.001,6,P,completed,False,,,1.5165342759080495e-13,2.474682811574215e-10,0.7944413872409827,511,547,1.7197061119459485,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.0833904160285528,True,True,0.0,4.441075296377358e-16,0.9999587492072293,311.1135367438194,0.1886742282159276,0.0013321807617379111,0.1886742382155151,0.0,0.0,2.226924677841551e-11,146.67566894473617,2.9999151839096183
noise_paired,C1,0.007,0.001,6,P,completed,False,,,1.0544141569881223e-13,1.2294714124255978e-10,0.7325626120953239,365,391,2.2280001898578408,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.08140306293134209,True,True,0.0,4.441075296377358e-16,0.9999587492072293,240.85957482420983,0.16716567983661745,0.0007065221574455993,0.16716568983620494,0.0,0.0,1.0515449125042752e-11,102.87069616428057,2.9999151839096183
noise_paired,C1,0.01,0.001,6,P,completed,False,,,8.054558851544425e-14,6.565696767454884e-11,0.7478670066258621,255,273,1.4638666707430785,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.07712584118664238,True,True,0.0,4.441075296377358e-16,0.9999587492072293,178.94071504431253,0.13929180957704035,0.0034123625773407884,0.13929181957662784,0.0,0.0,1.0420717985519664e-10,72.92136707610152,2.9999151839096183
noise_paired,C1,0.014,0.001,6,P,completed,False,,,5.731557524307825e-14,3.3373924966900744e-11,0.6617564111139049,182,195,1.1995783292203235,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.06769700109986393,True,True,0.0,3.3308064722830187e-16,0.9999587492072292,113.86239131827331,0.18548744035513465,0.04133707795917807,0.18548745035472214,0.0,0.0,9.08183834591807e-12,50.42981558427975,2.9999151839096183
noise_paired,C1,0.02,0.001,6,P,completed,False,,,4.527562182353166e-14,1.842165928786604e-11,0.5770474585885217,127,136,1.033870812221912,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.04610776432042861,True,True,0.0,4.441075296377358e-16,0.9999587492072293,75.58855931520753,0.2001608912619689,0.06353868366833004,0.2001609012615564,0.0,0.0,1.764068800650603e-13,31.310321990803253,2.9999151839096183
noise_paired,C1,0.028,0.001,6,P,completed,False,,,2.3492713453600644e-14,6.860595875894757e-12,0.32457420470110804,91,98,0.5128271539669448,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.014158264550931323,True,True,0.0,4.441075296377358e-16,0.9999587492072293,36.49029617671017,0.2670877583640844,0.26475122927781136,0.2670877683636719,0.0,0.0,2.1174846054060762e-15,14.536601902260044,2.9999151839096183
noise_paired,C1,0.04,0.001,6,P,completed,False,,,2.8196624459357272e-14,5.719338059170969e-12,0.043942616060264485,63,68,0.05934465338427548,0.0011931783619139465,0.0012642080987750118,9.999587492072289e-09,0.018130238670368757,True,True,0.0,3.3308064722830187e-16,0.9999587492072292,4.6057870052653,0.5818497940005208,0.5815549112195331,0.5818498040001083,0.0,0.0,2.533079362594893e-16,2.5891578456944835,2.9999151839096183
noise_paired,C1,0.005,0.001,7,R,completed,False,,,1.5165464455709154e-13,2.4747026700475743e-10,0.8208586421700317,511,547,1.5285522920181107,0.0011931567917148158,0.0011791442144717117,9.999667735302204e-09,0.08231867860850545,True,True,0.0,2.220519829285316e-16,0.9999667735302202,340.97355708187854,0.14352909674457992,0.004257279259166524,0.14352910674424765,0.0,0.0,1.6953640042770638e-10,149.57700326961083,2.9999151839096183
noise_paired,C1,0.007,0.001,7,R,completed,False,,,1.0544226182969206e-13,1.2294812785083036e-10,0.6731480668058876,365,391,1.6266720340605052,0.0011931567917148158,0.0011791442144717117,9.999667735302204e-09,0.08091962550017724,True,True,0.0,1.110259914642658e-16,0.9999667735302206,227.83662343179165,0.18707659805341192,0.03096649247299632,0.18707660805307966,0.0,0.0,1.6344205045892558e-11,100.55795168214368,2.9999151839096183
noise_paired,C1,0.01,0.001,7,R,completed,False,,,8.05462348659245e-14,6.56574945489981e-11,0.6508899256850813,255,273,1.3288627865998015,0.0011931567917148158,0.0011791442144717117,9.999667735302204e-09,0.0771920237867128,True,True,0.0,1.110259914642658e-16,0.9999667735302206,150.14673225104124,0.2785854382163109,0.01668401034288136,0.27858544821597864,0.0,0.0,3.7572682585195836e-11,70.35854233332665,2.9999151839096183
noise_paired,C1,0.014,0.001,7,R,completed,False,,,5.731603518073924e-14,3.337419278110172e-11,0.5943863690076806,182,195,1.1474961693675063,0.0011931567917148158,0.0011791442144717117,9.999667735302204e-09,0.06903844507610628,True,True,0.0,1.110259914642658e-16,0.9999667735302206,127.66603476515537,0.1808675435740421,0.08396395812333657,0.18086755357370984,0.0,0.0,4.400078828593103e-12,46.063172610710566,2.9999151839096183
noise_paired,C1,0.02,0.001,7,R,completed,False,,,4.52759851447321e-14,1.8421807115308207e-11,0.5381401951583351,127,136,0.7495924869526905,0.0011931567917148158,0.0011791442144717117,9.999667735302204e-09,0.05332521503947865,True,True,0.0,1.110259914642658e-16,0.9999667735302206,74.53306433107541,0.22656077331379743,0.11276114565566697,0.22656078331346516,0.0,0.0,1.3595259272587392e-11,33.39751764003144,2.9999151839096183
noise_paired,C1,0.028,0.001,7,R,completed,False,,,2.349290197449798e-14,6.860650929802997e-12,0.3912259306798574,91,98,0.5308461237979637,0.0011931567917148158,0.0011791442144717117,9.999667735302204e-09,0.015574086544708562,True,True,0.0,1.110259914642658e-16,0.9999667735302206,49.14347280377704,0.12477594780965007,0.10762761830324274,0.1247759578093178,0.0,0.0,1.1608763041733439e-15,17.58842524098519,2.9999151839096183
