study,case,h,eps_rel,eta,status,censored,failure_step,failure_message,B0,B1,E2,K_modes,K_tightened,Linf_rel,delta_nom,delta_real,eps_abs,forward_residual,gate_eps_floor,gate_tightened,mass_change_rel,mass_error_rel,mass_reconstruction,max_abs_score,min_raw_density,min_reconstruction,min_regularized_denominator,negative_fraction,negative_mass_removed,tightened_max_change,tv_reconstruction,tv_reference
epsilon_sensitivity,C1,0.028,1e-10,0.0,completed,False,,,2.3493682586632454e-14,6.8608788925881825e-12,0.025250930846625167,91,98,0.042142648389592,nan,nan,1e-10,0.009280500529051494,True,True,nan,4.440892098500626e-16,1.0000000000000004,5.329967704337786,0.5634184337682546,0.563187766635121,0.5634184338682546,nan,nan,2.005374542157096e-16,2.734532797446572,2.9999151839096183
epsilon_sensitivity,C1,0.028,1e-08,0.0,completed,False,,,2.3493682586632454e-14,6.8608788925881825e-12,0.02525093449851037,91,98,0.04214265474814915,nan,nan,1e-08,0.009280501703243968,True,True,nan,4.440892098500626e-16,1.0000000000000004,5.3299676374946845,0.5634184432806449,0.5631877761745436,0.563418453280645,nan,nan,2.0327994111885198e-16,2.7345327614854336,2.9999151839096183
epsilon_sensitivity,C1,0.028,1e-06,0.0,completed,False,,,2.3493682586632454e-14,6.8608788925881825e-12,0.025251299682103073,91,98,0.04214329067673116,nan,nan,1e-06,0.009280619122260306,True,True,nan,6.661338147750939e-16,1.0000000000000007,5.329960955841123,0.563419394665311,0.5631887302631018,0.563420394665311,nan,nan,2.0359095441430312e-16,2.734529164902056,2.9999151839096183
epsilon_sensitivity,C1,0.028,0.0001,0.0,completed,False,,,2.3493682586632454e-14,6.8608788925881825e-12,0.02528780291455267,91,98,0.04220683579902036,nan,nan,0.0001,0.009292359137034708,True,True,nan,4.440892098500626e-16,1.0000000000000004,5.329291177717586,0.5635144619065517,0.5632840675234566,0.5636144619065517,nan,nan,2.0467286225880123e-16,2.7341697176964077,2.9999151839096183
epsilon_sensitivity,Z,0.014,1e-10,0.0,completed,False,,,7.183738408907484e-15,4.182973748827109e-12,0.04215066349361503,182,195,0.048063464375737996,nan,nan,1.2533141373069562e-11,0.03063080645748012,True,True,nan,2.2145745260057766e-16,0.1253314137306956,61.96323760035082,0.0015536661487785541,-8.326672684688674e-16,0.0015536661613116955,nan,nan,4.3280922831581834e-15,1.9032782038666545,1.9993750976460627
epsilon_sensitivity,Z,0.014,1e-08,0.0,completed,False,,,7.183738408907484e-15,4.182973748827109e-12,0.042150663543539614,182,195,0.04806346457731112,nan,nan,1.2533141373069563e-09,0.030630806557021547,True,True,nan,0.0,0.12533141373069562,61.963233619893806,0.0015536638711224904,-5.273559366969494e-16,0.0015536651244366277,nan,nan,4.3362049099581955e-15,1.9032782034636337,1.9993750976460627
epsilon_sensitivity,Z,0.014,1e-06,0.0,completed,False,,,7.183738408907484e-15,4.182973748827109e-12,0.042150668536342785,182,195,0.04806348473476586,nan,nan,1.253314137306956e-07,0.03063081651162079,True,True,nan,2.2145745260057766e-16,0.1253314137306956,61.96283547633726,0.0015534361534629837,-6.106226635438361e-16,0.0015535614848767145,nan,nan,4.3271862451327044e-15,1.90327816316132,1.9993750976460627
epsilon_sensitivity,Z,0.014,0.0001,0.0,completed,False,,,7.183738408907484e-15,4.182973748827109e-12,0.04215116998097642,182,195,0.04806550045740938,nan,nan,1.2533141373069562e-05,0.03063181540330994,True,True,nan,2.2145745260057766e-16,0.1253314137306956,61.921941146766216,0.0015311415643776138,-8.326672684688674e-16,0.0015436747057506835,nan,nan,4.27209475678539e-15,1.9032741329756635,1.9993750976460627
